epoch,training_time,training_loss
96,5.086841106414795,0.015113272800517734
97,5.007367372512817,0.015354043951926653
98,5.234026670455933,0.015156046581906682
99,5.425295114517212,0.014407413658673623
100,5.514009237289429,0.014072287236667263
101,5.414268732070923,0.014154865978483417
102,5.365183353424072,0.014336007080381347
103,5.222420692443848,0.013572968233283848
104,4.9600677490234375,0.014321106289005488
105,5.09275484085083,0.013599030127230958
106,5.030419826507568,0.013176149835938442
107,4.9727723598480225,0.012886774088403573
108,4.7934300899505615,0.012814857961619129
109,4.794424772262573,0.012673709513491964
110,4.74554705619812,0.012094354492620954
111,4.7391180992126465,0.012051115447554852
112,4.652299404144287,0.011582702358284397
113,4.71346116065979,0.012007913959478922
114,4.660882949829102,0.011570458213686274
115,5.258200168609619,0.011445947122845435
116,5.371662139892578,0.012157681013606186
117,4.723570346832275,0.011450491469843418
118,4.707365989685059,0.011376203345573405
119,4.811952590942383,0.010794084420641373
120,4.5628626346588135,0.010776328182000227
121,4.746498346328735,0.011139714516151525
122,4.439606428146362,0.010614894483926584
123,4.392930269241333,0.013649945613435367
124,4.367899179458618,0.011208952297871192
125,4.425733804702759,0.010529083084300709
126,4.318676471710205,0.010246272652134082
127,4.324556827545166,0.010437225896661004
128,4.502952814102173,0.011047060679012833
129,4.450418949127197,0.010968446847374714
130,4.3817291259765625,0.010619782693353194
131,4.447291374206543,0.010628012008725806
132,4.45848274230957,0.009981079144528525
133,4.309161424636841,0.009799417931646705
134,4.3537492752075195,0.009016564861211085
135,4.532259702682495,0.009131328119814224
136,4.27653431892395,0.009179400900360483
137,4.374819993972778,0.01012929152834073
138,4.469662666320801,0.009287071854836142
139,4.3656604290008545,0.008871565833863202
140,4.265878438949585,0.009570895786868002
141,4.40402626991272,0.009037041136917614
142,4.399768352508545,0.009674289781960646
143,4.405283212661743,0.009640945706117622
144,4.466913938522339,0.009175431894791098
145,4.41400671005249,0.009080905112609736
146,4.358675956726074,0.009195473622439002
147,4.380045175552368,0.009258771242967756
148,4.398409843444824,0.00910634301300041
149,4.321236610412598,0.009305233327063496
150,4.382947206497192,0.007969246504343734
151,4.507162570953369,0.00894938494660493
152,4.3266236782073975,0.008252422958409113
153,4.398462295532227,0.00779606010849358
154,4.362675428390503,0.008973875699573985
155,4.3332414627075195,0.007836108686945047
156,4.236082077026367,0.007402388976854177
157,4.359837055206299,0.007260475195627357
158,4.379600524902344,0.008805710530733412
159,4.2016050815582275,0.007759881913028051
160,4.2907395362854,0.0069684238065662474
161,4.302876234054565,0.007945642131771445
162,4.35608434677124,0.007110742963348158
163,4.4021759033203125,0.007560498908779876
164,4.132495641708374,0.007405892697994977
165,4.551971435546875,0.007149660993309226
166,4.346041917800903,0.007197541980127077
167,4.549948215484619,0.007023939708142529
168,4.25264835357666,0.007213803801923984
169,4.402086496353149,0.007435633153594833
170,4.55980658531189,0.00712491490951323
171,4.442101955413818,0.007244496701754891
172,4.312138795852661,0.006804126449545673
173,4.5282697677612305,0.006767652912834047
174,4.366110324859619,0.006820001378040466
175,4.327725172042847,0.006077462858382903
176,4.538145065307617,0.00614132178834901
177,4.371661901473999,0.006392538950476342
178,4.339195966720581,0.007070164807110527
179,4.43086576461792,0.0058027605881694425
180,4.482529640197754,0.00712755526514877
181,4.303453207015991,0.00641675834819692
182,4.2992024421691895,0.006102159444419332
183,4.425435304641724,0.0062684258990578215
184,4.210353136062622,0.00612376486888747
185,4.365306377410889,0.006148103723282151
186,4.377604722976685,0.006050681498416776
187,4.432111740112305,0.006841178889952884
188,4.2958619594573975,0.006520582895723175
189,4.5650475025177,0.005786308754681632
190,4.535739898681641,0.006239559935341662
191,4.384073257446289,0.006234196234619634
192,4.543937683105469,0.005920725811535193
193,4.591220140457153,0.005461632491082227
194,4.468796253204346,0.007704341172839496
195,5.039926767349243,0.006504063092198858
196,5.304630994796753,0.005593009888743089
197,5.1528871059417725,0.006046179845781235
198,4.657052755355835,0.005773183208665402
199,4.555790424346924,0.0064135449342306045
200,4.483678102493286,0.005296905052095447
201,4.525145530700684,0.005624964804626198
202,4.333845853805542,0.005007814921124532
203,4.337081670761108,0.005508492830040393
204,4.534817934036255,0.005685886625690491
205,4.336447477340698,0.005191110294421477
206,4.296527862548828,0.0046916079967344905
207,4.908703327178955,0.004803363994343608
208,5.094911575317383,0.005613511810358295
209,5.587426662445068,0.006068514841190086
210,6.482140779495239,0.005405999575733615
211,6.60313868522644,0.005421171943848069
212,6.097418308258057,0.004877074089292788
213,6.3813910484313965,0.005420172724255667
214,6.568619966506958,0.004388454984761902
215,6.273081064224243,0.005145963081577314
216,6.6729819774627686,0.00461321987563741
217,8.546245098114014,0.005284599639016462
218,7.5131847858428955,0.005383463800192671
219,6.843245983123779,0.0050786559818924906
220,7.2256920337677,0.005056135043362713
221,7.1583802700042725,0.004462701527968732
222,7.38646388053894,0.004677342473599447
223,7.124302387237549,0.004871856947120499
224,7.067892074584961,0.004677712167214526
225,6.862426996231079,0.00475898680800041
226,6.8702452182769775,0.005053212732392202
227,7.093178987503052,0.004866409070828885
228,6.544347524642944,0.0052089423054274275
229,6.849119186401367,0.005019295358424767
230,7.229589223861694,0.0043961927694849
231,6.914881229400635,0.004489373070439435
232,6.889173269271851,0.004308686979786391
233,7.128264665603638,0.005309156869105159
234,6.958857774734497,0.00474836190879801
235,6.881132364273071,0.004897213122553881
236,6.91175389289856,0.004709211495216164
237,7.014134407043457,0.004536427927772795
238,6.662807941436768,0.004421077063945058
239,6.951730728149414,0.004596801574769739
240,7.198357582092285,0.0044077035312003405
241,7.734837532043457,0.004886335365610573
242,6.695284605026245,0.004172750685797775
243,8.230229616165161,0.005573769920331758
244,7.686181306838989,0.004441642604417635
245,6.710883855819702,0.004075137529911295
246,6.734517574310303,0.004551550853133923
247,7.2005884647369385,0.0042851015736551454
248,7.027651309967041,0.0039564366832918535
249,6.940062046051025,0.004475442990325774
250,7.2852232456207275,0.004320415689301763
251,6.57165265083313,0.005101298053447103
252,4.669021844863892,0.004609832749737918
253,4.283665657043457,0.004120563961080497
254,4.414109230041504,0.0036064756350402006
255,4.42535400390625,0.004594974399218177
256,4.901176691055298,0.0056640803266782315
257,5.688821315765381,0.0034712089403990533
258,6.594477891921997,0.00401676146002177
259,7.00885272026062,0.004249708581746122
260,6.82648777961731,0.0042442576753211605
261,6.7636120319366455,0.004045446338207774
262,7.354576110839844,0.00450747344578291
263,6.959746837615967,0.004258480552372232
264,6.886126279830933,0.003981054902829434
265,6.655696392059326,0.004131437696014971
266,6.979262113571167,0.004556855779320196
267,6.656598329544067,0.003542251647336405
268,6.524050235748291,0.003877871020207475
269,6.991650342941284,0.003987891420373958
270,6.612516641616821,0.004939961049413509
271,6.711930751800537,0.003988950503339205
272,6.824742794036865,0.003886822040903634
273,6.647104740142822,0.003402095401896027
274,7.061116933822632,0.004371832984046929
275,7.046727895736694,0.0044299826120181495
276,7.43873143196106,0.003466819080538898
277,7.207000017166138,0.00347867699586571
278,6.674251079559326,0.004289080010244044
279,6.334128379821777,0.004024626662249418
280,6.581315755844116,0.0032860755379338054
281,6.882795572280884,0.003483936339094501
282,6.296577215194702,0.0032196298249180296
283,6.670845031738281,0.003978966583855839
284,7.32722544670105,0.004068434610926488
285,7.103061199188232,0.0036539379243564723
286,7.588947534561157,0.003277826027803949
287,6.915218830108643,0.0035213032982195328
288,5.2975006103515625,0.0043075412578584965
289,4.185927867889404,0.0038397418110871014
290,4.339043855667114,0.003240132844486204
291,4.564022541046143,0.0034550934550906564
292,4.230473041534424,0.0033879721289311617
293,4.303849220275879,0.0030057446272327717
294,4.343542575836182,0.00357576409390189
295,4.207472324371338,0.0034121660231385374
296,4.26274561882019,0.003342235845899168
297,4.4082722663879395,0.003240600327075274
298,4.1860082149505615,0.00333010992542394
299,4.204392671585083,0.0038199805833952667
300,4.35432505607605,0.003570803286811123
